longitude,latitude,physical_location,postal_address,hours_of_operation,hiv_capable,details
7.499084473,5.515075683,,,,,View
7.497314453,5.512512207,,,,,View
7.48374,5.48923,,,,,View
7.502075195,5.478698731,,,,,View
7.501281738,5.465698242,,,,,View
7.50016,5.47873,,,,,View
7.50719,5.4708,,,,,View
7.49825,5.50251,,,,,View
7.50903,5.4766,,,,,View
7.4812,5.46678,,,,,View
7.45655,5.54043,,,,,View
7.43143,5.55763,,,,,View
7.42426,5.49444,,,,,View
7.38905,5.46974,,,,,View
7.443115234,5.543701172,,,,,View
7.42979,5.53721,,,,,View
7.40744,5.51711,,,,,View
7.394470215,5.504699707,,,,,View
7.477722168,5.487304688,,,,,View
7.41839,5.55963,,,,,View
7.41792,5.53974,,,,,View
7.42343,5.55275,,,,,View
7.46073,5.51796,,,,,View
7.448486328,5.520874024,,,,,View
7.45428668,5.475524903,,,,,View
7.439991832,5.475026965,,,,,View
7.444885254,5.472717285,,,,,View
7.50803,5.4767,,,,,View
7.43516,5.47283,,,,,View
7.427307129,5.487304688,,,,,View
7.441064715,5.477129817,,,,,View
7.4245,5.6982,,,,,View
7.4215,5.9846,,,,,View
7.40502,5.96977,,,,,View
7.4393,5.9791,,,,,View
7.413085938,5.97290039,,,,,View
7.3118,5.9163,,,,,View
7.3871,5.9979,,,,,View
7.3996,5.9924,,,,,View
7.3979,5.9983,,,,,View
7.2778,5.9252,,,,,View
7.3008,5.9709,,,,,View
7.30416,5.97442,,,,,View
7.283691406,5.971679688,,,,,View
7.3845,5.9708,,,,,View
7.4305,5.9497,,,,,View
7.4596,5.9609,,,,,View
7.41057,5.91459,,,,,View
7.3844,5.9519,,,,,View
7.4618,5.985,,,,,View
7.4784,5.9128,,,,,View
7.421,5.9262,,,,,View
7.4302,5.93966,,,,,View
7.3353,5.1012,,,,,View
7.39466,6.01846,,,,,View
7.426513672,5.988708496,,,,,View
7.3963,5.9645,,,,,View
7.39315,5.95716,,,,,View
7.357910156,5.932128906,,,,,View
7.360290527,5.931884765,,,,,View
7.38424,5.95196,,,,,View
7.2963,5.9345,,,,,View
7.301,5.9488,,,,,View
7.6743,5.3673,,,,,View
7.35015,5.9868,,,,,View
7.2742,5.593,,,,,View
7.360900879,6.007507324,,,,,View
7.358703613,5.992675782,,,,,View
7.36685,6.01263,,,,,View
7.3911,5.9737,,,,,View
7.3911,5.9737,,,,,View
7.3747,5.9122,,,,,View
7.382,6.0314,,,,,View
7.38431,5.952087402,,,,,View
7.387329102,5.967102051,,,,,View
7.387084961,5.997924804,,,,,View
7.403686523,5.979125977,,,,,View
11.8624878,9.2518921,,,,,View
11.88766,9.21179,,,,,View
11.9052734,9.3084717,,,,,View
11.86717,9.25422,,,,,View
12.24643,9.53509,,,,,View
12.1725300000001,9.54184000000004,,,,,View
12.17798,9.53762,,,,,View
12.2464400000001,9.54881000000006,,,,,View
12.137329102,9.42767334000007,,,,,View
12.1234741,9.4266968,,,,,View
12.1157226560001,9.44592285200002,,,,,View
12.1610717780001,9.39508056700004,,,,,View
12.2166100000001,9.45819000000006,,,,,View
12.14348,9.42918,,,,,View
12.17605,9.46128000000004,,,,,View
12.15173,9.45443,,,,,View
12.14548,9.55846,,,,,View
12.15950,9.53737,,,,,View
12.1093139650001,9.50048828200005,,,,,View
11.99454,9.411706,,,,,View
11.91948,9.393814,,,,,View
11.8884888,9.3496704,,,,,View
11.9391536,9.3856578,,,,,View
11.860473633,9.37292480500003,,,,,View
11.936889649,9.40570068400007,,,,,View
11.8798828,9.4008789,,,,,View
11.8630982,9.3378906,,,,,View
12.0625000000001,9.45428466800007,,,,,View
12.08943,9.46175000000005,,,,,View
12.1220703130001,9.48468017600004,,,,,View
12.07721,9.43477,,,,,View
12.0752400000001,9.43369000000007,,,,,View
12.1679300000001,9.51165000000003,,,,,View
12.21379,9.63117,,,,,View
12.1954956050001,9.60827636700003,,,,,View
12.182922364,9.56268310500008,,,,,View
12.181518554,9.62109375000006,,,,,View
11.80167,9.312503,,,,,View
11.9454956050001,9.22607421900005,,,,,View
11.91534,9.31846,,,,,View
11.8040772,9.2324829,,,,,View
11.8204457,9.3204486,,,,,View
11.8386,9.32943,,,,,View
12.26652,9.49504,,,,,View
12.19237,9.51128000000006,,,,,View
12.21226,9.50861,,,,,View
12.16798,9.51175,,,,,View
12.14691,9.50030,,,,,View
12.06227,9.45784,,,,,View
12.072925,9.4464722,,,,,View
12.00248,9.33227000000005,,,,,View
12.19763,9.48721,,,,,View
12.04734,9.4512267,,,,,View
12.72038,8.90537,,,,,View
12.6369274,9.1846217,,,,,View
12.66346,9.07105,,,,,View
12.66343,9.07102,,,,,View
12.7006836,9.0908813,,,,,View
12.65091,9.22167,,,,,View
12.59987,9.15764,,,,,View
12.97058,9.65096,,,,,View
12.91561,9.57769,,,,,View
13.03677,9.63895,,,,,View
12.94712,9.66733,,,,,View
12.99795,9.57897,,,,,View
12.86221,9.64442,,,,,View
12.66393,9.21648,,,,,View
12.65103,9.21824,,,,,View
12.73874,9.22256,,,,,View
12.8733128,9.2423689,,,,,View
12.8842378,9.117096,,,,,View
12.82383,9.14540,,,,,View
12.43326,9.10927,,,,,View
12.8607203,9.0521116,,,,,View
12.87268,9.11738,,,,,View
12.6154613,8.834331,,,,,View
12.4844971,8.7988892,,,,,View
12.57342,8.94538,,,,,View
12.59774,8.91619,,,,,View
12.5721731,8.8420692,,,,,View
12.61712,8.97714,,,,,View
12.26246,9.07419,,,,,View
12.07833,9.02117,,,,,View
12.20918,9.03101,,,,,View
12.21975,9.09603,,,,,View
12.23073,9.11512,,,,,View
12.17176,9.02716,,,,,View
12.22038,8.92670,,,,,View
12.23386,9.19218,,,,,View
12.68146,9.34566,,,,,View
12.72313,9.41336,,,,,View
12.72256,9.45110,,,,,View
12.78756,9.38817,,,,,View
12.70215,9.51124,,,,,View
12.70031,9.37945,,,,,View
12.75023,9.53807,,,,,View
12.8648472,9.3158382,,,,,View
12.6483364,9.2659533,,,,,View
12.6338259,9.252284,,,,,View
12.78004,9.34528,,,,,View
12.79221,9.29268,,,,,View
12.7034226,9.2984429,,,,,View
12.6810459,9.2682477,,,,,View
12.4744218,9.1057126,,,,,View
12.583313,9.0778809,,,,,View
12.4563516,9.0622117,,,,,View
12.4562988,9.0620728,,,,,View
12.39702,9.02536,,,,,View
12.4824829,9.0526733,,,,,View
12.85157,9.37824,,,,,View
12.84157,9.39753,,,,,View
12.85680,9.53784,,,,,View
12.77971,9.56171,,,,,View
12.79506,9.39126,,,,,View
12.460083,8.8861084,,,,,View
12.3933106,8.8909302,,,,,View
12.4699097,8.84729,,,,,View
12.33864,9.00515,,,,,View
12.42037,8.79979,,,,,View
12.4066773,8.9777222,,,,,View
12.44464,8.97083,,,,,View
12.39924,8.85077,,,,,View
12.4015897,8.9730509,,,,,View
12.18659,8.63943,,,,,View
12.27135,8.54517,,,,,View
12.19424,8.59010,,,,,View
12.15384,8.623489,,,,,View
12.05799,8.322234,,,,,View
12.06773,8.26463,,,,,View
12.03055,8.30813,,,,,View
12.06203,8.43496,,,,,View
12.05290,8.43120,,,,,View
12.06227,8.43487,,,,,View
12.05811,8.46246,,,,,View
12.10733,8.44265,,,,,View
12.04817,8.44653,,,,,View
12.062033,8.43432,,,,,View
12.06182,8.43345,,,,,View
12.06203,8.43496,,,,,View
12.13168,8.44933,,,,,View
11.95784,8.419881,,,,,View
11.98947,8.44139,,,,,View
11.93824,8.45144,,,,,View
11.95606,8.42587,,,,,View
12.04655,8.44236,,,,,View
12.12011,8.43359,,,,,View
12.19151,8.48935,,,,,View
12.16312,8.46591,,,,,View
12.04001,8.43967,,,,,View
12.04531,8.44567,,,,,View
11.94500,8.36323,,,,,View
12.22711,8.22602,,,,,View
12.06720,8.37792,,,,,View
11.98871,8.466242,,,,,View
11.94585,8.47084,,,,,View
11.96524,8.47059,,,,,View
11.93736,8.48519,,,,,View
12.01214,8.44331,,,,,View
12.03953,8.45576,,,,,View
11.91529,8.53739,,,,,View
11.86116,8.58595,,,,,View
11.94966,8.59104,,,,,View
11.84732,8.55441,,,,,View
11.92039,8.64484,,,,,View
11.95720,8.56454,,,,,View
12.45764,9.33521,,,,,View
12.47671,9.32307,,,,,View
12.47911,9.30984,,,,,View
12.40238,9.36902,,,,,View
12.46753,9.30285,,,,,View
12.44348,9.32003,,,,,View
12.30588,9.48946,,,,,View
12.38241,9.39602,,,,,View
12.35852,9.45625,,,,,View
12.48674,9.39827,,,,,View
12.54083,9.36522,,,,,View
12.51174,9.34354,,,,,View
12.55065,9.36786,,,,,View
12.45216,9.49316,,,,,View
12.53722,9.52624,,,,,View
12.50144,9.50599,,,,,View
12.50226,9.53229,,,,,View
12.43786,9.34821,,,,,View
12.49451,9.28823,,,,,View
12.48161,9.29999,,,,,View
12.25458,9.56884,,,,,View
12.30383,9.56774,,,,,View
12.38387,9.53565,,,,,View
12.34821,9.54544,,,,,View
12.57614,9.50502,,,,,View
12.56978,9.57711,,,,,View
12.60327,9.38064,,,,,View
12.39438,10.13288,,,,,View
12.28005,10.16061,,,,,View
12.46822,10.0787,,,,,View
12.33563,10.09294,,,,,View
12.33211,10.09456,,,,,View
12.25170,10.06302,,,,,View
12.51512,10.12187,,,,,View
12.42212,10.15155,,,,,View
12.54200,10.16234,,,,,View
12.43310,10.15130,,,,,View
12.37236,10.18682,,,,,View
12.34511,10.21540,,,,,View
12.56837,10.41588,,,,,View
12.56552,10.41094,,,,,View
12.29170,10.06302,,,,,View
12.60478,10.37757,,,,,View
12.56581,10.40615,,,,,View
12.56505,10.45105,,,,,View
12.73638,10.16715,,,,,View
12.73658,10.17904,,,,,View
12.74417,10.16642,,,,,View
12.74360,10.16075,,,,,View
12.73997,10.16585,,,,,View
12.74521,10.13372,,,,,View
12.73308,10.15442,,,,,View
12.73782,10.15635,,,,,View
12.73459,10.1588959,,,,,View
12.73704,10.16288,,,,,View
12.74024,10.16123,,,,,View
12.73629,10.16142,,,,,View
12.73347,10.15947,,,,,View
12.73687,10.16334,,,,,View
12.68137,10.31793,,,,,View
12.7738423,10.2964205,,,,,View
12.53418,10.16327,,,,,View
12.65866,10.33902,,,,,View
12.61267,10.26576,,,,,View
12.65691,10.04856,,,,,View
12.66918,10.04956,,,,,View
12.66794,10.09580,,,,,View
12.70494,10.11990,,,,,View
12.18734143,10.1378103,,,,,View
12.57318,10.25808,,,,,View
12.2186891,10.0925362,,,,,View
11.97436,9.78426,,,,,View
11.96442,9.75876,,,,,View
11.96374,9.79182,,,,,View
11.9485,9.92106,,,,,View
11.89074,9.98556,,,,,View
11.83139,9.98711,,,,,View
11.90943,9.98327,,,,,View
11.9718361,10.0287256,,,,,View
11.899245,9.965210,,,,,View
11.92812,9.98298,,,,,View
11.93486,9.90608,,,,,View
11.89133,9.7667,,,,,View
11.9199882,9.7480681,,,,,View
11.93649,9.90855,,,,,View
11.86475,9.80778,,,,,View
11.9199882,9.7480681,,,,,View
11.87189,9.77247,,,,,View
11.9219,9.90081,,,,,View
11.85378,9.89964,,,,,View
11.92716,9.90453,,,,,View
11.92507,9.90481,,,,,View
11.92267,9.90181,,,,,View
11.8381233,9.6428419,,,,,View
11.86980,9.681896,,,,,View
11.86923,9.71014,,,,,View
11.8692894,9.7102509,,,,,View
11.87973,9.69376,,,,,View
11.87973,9.59376,,,,,View
11.87973,9.673076,,,,,View
11.8323168,9.666126,,,,,View
11.92518,9.90581,,,,,View
11.93419,9.90996,,,,,View
11.9199882,9.7480681,,,,,View
11.94128,9.9793,,,,,View
11.94128,9.90793,,,,,View
11.94017,9.9041,,,,,View
11.93412,9.9101,,,,,View
11.94128,9.90793,,,,,View
11.93486,9.90608,,,,,View
11.899670,9.656377,,,,,View
11.99468,9.67878,,,,,View
11.9378926,9.7131257,,,,,View
12.01207,9.89152,,,,,View
11.9159271,9.695797,,,,,View
11.96385,9.84689,,,,,View
11.94103,9.90795,,,,,View
11.94128,9.90768,,,,,View
11.94739,9.93028,,,,,View
12.99119,10.19478,,,,,View
13.01435,10.24935,,,,,View
13.09706,10.27326,,,,,View
13.020874023,10.325073242,,,,,View
13.07624,10.2830000000001,,,,,View
12.94301,10.32945,,,,,View
12.959472657,10.2951049800001,,,,,View
12.92877,10.14427,,,,,View
13.00344,10.15117,,,,,View
12.05606,10.09832,,,,,View
12.90734,10.15517,,,,,View
12.98991,10.14466,,,,,View
12.82360,10.38286,,,,,View
12.86681,10.36249,,,,,View
12.748310,10.39691,,,,,View
12.84379,10.46746,,,,,View
13.08343,10.40413,,,,,View
12.985473633,10.4652709960001,,,,,View
13.00335,10.44405,,,,,View
12.97433,10.42298,,,,,View
13.04004,10.37929,,,,,View
12.97353,10.34844,,,,,View
13.17038,10.40428,,,,,View
13.18747,10.39979,,,,,View
12.79325,10.19227,,,,,View
12.92919,10.23015,,,,,View
12.91764,10.22714,,,,,View
13.10978,10.20933,,,,,View
13.00789,10.10821,,,,,View
13.04504,10.19395,,,,,View
13.03239,10.11622,,,,,View
13.08326,10.32771,,,,,View
13.15820,10.31736,,,,,View
13.12243,10.33235,,,,,View
13.10837,10.35310,,,,,View
13.15334,10.24221,,,,,View
12.95448,10.09637,,,,,View
13.21974,10.27881,,,,,View
12.94576,10.23476,,,,,View
12.92977,10.24935,,,,,View
12.93824,10.23356,,,,,View
12.82685,10.17962,,,,,View
12.93843,10.17813,,,,,View
12.97237,10.16947,,,,,View
12.77958,10.12829,,,,,View
12.92605,10.15464,,,,,View
13.23602,10.48393,,,,,View
12.07312,9.978088,,,,,View
13.22857,10.46056,,,,,View
13.21781,10.45095,,,,,View
12.05417,8.584722,,,,,View
12.08974,8.54129,,,,,View
12.01289,8.61084,,,,,View
12.07539,8.51461,,,,,View
12.03335,8.48764,,,,,View
12.02853,8.51544,,,,,View
12.15159,8.75634,,,,,View
12.090419,8.68240,,,,,View
12.14094,8.74240,,,,,View
12.15917,8.771944,,,,,View
12.159945,8.77297,,,,,View
12.17583,8.744167,,,,,View
12.55090,8.72308,,,,,View
12.342,8.4527,,,,,View
12.65167,8.833889,,,,,View
12.37016,8.67042,,,,,View
12.34811,8.70410,,,,,View
12.43789,8.59196,,,,,View
12.328819,8.633221,,,,,View
12.43919,8.632045,,,,,View
12.35857,8.74877,,,,,View
12.4860839840001,8.70092773400006,,,,,View
12.510995,8.72594,,,,,View
12.477955,8.68372,,,,,View
12.28704,8.75146,,,,,View
12.091001,8.75175,,,,,View
12.14611,8.8601,,,,,View
12.24449,8.83082,,,,,View
12.1208833,8.829167,,,,,View
12.04611,8.748611,,,,,View
12.04021,8.70145,,,,,View
12.080255,8.646418,,,,,View
12.04321,8.64218,,,,,View
11.95392,8.67900,,,,,View
12.06538,8.73553,,,,,View
12.02566,8.64632,,,,,View
12.13417,8.577222,,,,,View
12.13819,8.61427,,,,,View
12.23845,8.696945,,,,,View
12.11099,8.53512,,,,,View
12.32524,8.64487,,,,,View
12.35869,8.52478,,,,,View
12.37540,8.50895,,,,,View
12.31873,8.489559,,,,,View
12.38017,8.57357,,,,,View
12.41028,8.55168,,,,,View
12.27245,8.71240,,,,,View
12.38556,8.45833,,,,,View
11.83377,9.60197,,,,,View
11.86858,9.56761,,,,,View
11.83325,9.56894,,,,,View
11.88144,9.56958,,,,,View
11.91523,9.58921,,,,,View
11.81542,9.64596,,,,,View
11.82015,9.65858,,,,,View
11.80826,9.58821,,,,,View
11.78987,9.60654,,,,,View
11.80198,9.51946,,,,,View
11.73371,9.57668,,,,,View
11.65796,6.1228,,,,,View
11.93163,9.51159,,,,,View
11.89892,9.51629,,,,,View
11.77327,9.54435,,,,,View
11.76099,9.57199,,,,,View
11.46864,9.50297,,,,,View
11.55278,9.49392,,,,,View
11.66581,9.54358,,,,,View
11.60778,9.53403,,,,,View
11.63723,9.47416,,,,,View
11.69772,9.55025,,,,,View
11.64446,9.50746,,,,,View
13.38182,10.43551,,,,,View
13.60979,10.87841,,,,,View
13.38385,10.70576,,,,,View
13.4384,10.78859,,,,,View
13.41837,10.74958,,,,,View
13.43829,10.70766,,,,,View
13.40805,10.73928,,,,,View
13.43032,10.76552,,,,,View
13.45155,10.80478,,,,,View
13.42170,10.81263,,,,,View
13.45825,10.81264,,,,,View
13.38017,10.88643,,,,,View
13.52535,10.86981,,,,,View
13.36188,10.78772,,,,,View
13.40946,10.74395,,,,,View
13.3525482,10.78479919,,,,,View
13.35259,10.78203,,,,,View
13.37455,10.70986,,,,,View
13.62346,10.89674,,,,,View
13.68808,10.84333,,,,,View
13.49594,10.75944,,,,,View
13.48625,10.73859,,,,,View
13.53351,10.706300,,,,,View
13.57012,10.82849,,,,,View
13.57353,10.81822,,,,,View
13.62570,10.73652,,,,,View
13.58189,10.89119,,,,,View
13.65073,10.93199,,,,,View
13.59116,10.80316,,,,,View
13.63241,10.74236,,,,,View
13.62470,10.72792,,,,,View
13.2249,9.66653,,,,,View
13.21896,9.63684,,,,,View
13.16621,9.56046,,,,,View
13.15877,10.12277,,,,,View
13.17346,10.17626,,,,,View
13.12499,10.2059,,,,,View
13.17006,10.13087,,,,,View
13.1062,9.55187,,,,,View
13.10308,9.64508,,,,,View
13.12776,9.53511,,,,,View
13.21754,9.99558,,,,,View
13.24639,10.00094,,,,,View
13.22689,9.97407,,,,,View
13.28067,9.96828,,,,,View
13.21853,9.99352,,,,,View
13.21338,10.01407,,,,,View
13.09942,10.09081,,,,,View
13.13404,10.03902,,,,,View
13.1306,10.0932,,,,,View
13.09765,10.01599,,,,,View
13.18463,10.06267,,,,,View
13.27006,10.06387,,,,,View
13.23508,10.05464,,,,,View
13.19875,10.09194,,,,,View
13.18962,10.06507,,,,,View
13.1841,10.06251,,,,,View
13.18313,10.06153,,,,,View
13.20682,10.11955,,,,,View
13.24635,10.09241,,,,,View
13.21845,10.12308,,,,,View
13.19342,10.11511,,,,,View
13.2011,9.89096,,,,,View
13.1177,9.97073,,,,,View
13.23289,9.91596,,,,,View
13.20424,9.89163,,,,,View
13.10579,9.78898,,,,,View
13.11351,9.71212,,,,,View
13.24905,9.74592,,,,,View
13.14258,10.00756,,,,,View
13.18606,9.95208,,,,,View
13.23701,9.92422,,,,,View
11.89597,9.01923000000005,,,,,View
11.84692,9.07611,,,,,View
11.77277,9.08105,,,,,View
11.8370971680001,8.74267578100006,,,,,View
11.82516,8.70335000000006,,,,,View
11.8246600000001,8.62335000000007,,,,,View
11.91096,8.67695000000003,,,,,View
11.92388916,8.72192382800006,,,,,View
11.8741900000001,8.64329000000004,,,,,View
11.8967285150001,8.66333007800006,,,,,View
11.92388916,9.11270000000007,,,,,View
12.0117187500001,9.15692138600002,,,,,View
11.81048,9.05989000000005,,,,,View
11.75004,9.17735,,,,,View
12.00192,8.91484,,,,,View
11.06717,8.05294,,,,,View
11.92388916,8.84268,,,,,View
11.89516,8.95948,,,,,View
12.06193,8.95168,,,,,View
12.07032,8.87730000000005,,,,,View
12.1110839840001,8.90948486300005,,,,,View
12.05909,9.05864,,,,,View
12.06052,9.05659,,,,,View
12.06035,9.05786,,,,,View
12.07456,9.08447,,,,,View
12.06436,9.05929,,,,,View
12.05326,9.05935,,,,,View
12.05717,9.05055,,,,,View
12.13674,9.10422,,,,,View
12.20763,9.21722,,,,,View
12.13581,9.12283,,,,,View
12.20098,9.16982,,,,,View
12.05827,9.12507,,,,,View
12.03585,9.07791,,,,,View
12.04733,9.09678,,,,,View
11.96763,8.76353,,,,,View
11.94133,8.74898,,,,,View
11.96852,8.76651,,,,,View
11.92725,8.76585,,,,,View
12.03892,9.00703,,,,,View
11.95636,9.00386,,,,,View
12.00944,9.01738,,,,,View
13.32639,10.57113,,,,,View
13.28428,10.59306,,,,,View
13.47628,10.54782,,,,,View
13.47599,10.57513,,,,,View
13.47705,10.57513,,,,,View
13.49829,10.65832,,,,,View
13.49735,10.61579,,,,,View
13.34084,10.57986,,,,,View
13.28428,10.60893,,,,,View
13.34921,10.58831,,,,,View
13.32266,10.63308,,,,,View
13.29703,10.64901,,,,,View
13.36276,10.60022,,,,,View
13.38784,10.61529,,,,,View
13.50104,10.62013,,,,,View
13.39269,10.61947,,,,,View
13.38368,10.64183,,,,,View
13.39397,10.63035,,,,,View
13.40269,10.68509,,,,,View
13.45036,10.63661,,,,,View
13.42047,10.64811,,,,,View
13.42034,10.61605,,,,,View
13.40509,10.63331,,,,,View
13.40205,10.60459,,,,,View
13.42316,10.58172,,,,,View
13.54266,10.64261,,,,,View
13.5217838,10.4971916,,,,,View
13.52688,10.56697,,,,,View
13.30853,10.55786,,,,,View
13.32746,10.52714,,,,,View
13.30967,10.68854,,,,,View
13.33328,10.64341,,,,,View
13.42823,10.51804,,,,,View
13.38353,10.53143,,,,,View
13.35673,10.54521,,,,,View
13.38815,10.55545,,,,,View
13.40846,10.56183,,,,,View
13.38508,10.58477,,,,,View
13.41883,10.45856,,,,,View
13.48575,10.42688,,,,,View
13.48706,10.46622,,,,,View
13.41065,10.25211,,,,,View
13.47978,10.26540,,,,,View
13.45225,10.21943,,,,,View
13.32632,10.50306,,,,,View
13.28269,10.47308,,,,,View
13.34532,10.48880,,,,,View
13.22894,10.37323,,,,,View
13.26262,10.26191,,,,,View
13.26263,10.26210,,,,,View
13.27036,10.24156,,,,,View
13.28091,10.28235,,,,,View
13.29279,10.27435,,,,,View
13.28101,10.28255,,,,,View
13.28020,10.26729,,,,,View
13.28397,10.26873,,,,,View
13.17195,10.16442,,,,,View
13.26698,10.26046,,,,,View
13.28101,10.43603,,,,,View
13.24169,10.44165,,,,,View
13.32596,10.35750,,,,,View
13.36549,10.45982,,,,,View
13.42054,10.41460,,,,,View
13.39302,10.41985,,,,,View
13.40057,10.32165,,,,,View
13.45223,10.36342,,,,,View
13.37586,10.35843,,,,,View
13.27035,10.24157,,,,,View
13.26690,10.27017,,,,,View
13.34110,10.27781,,,,,View
13.32445,10.34915,,,,,View
13.30806,10.32241,,,,,View
13.23582,10.27332,,,,,View
13.27947,10.27041,,,,,View
13.27046,10.24156,,,,,View
13.408610,10.198994,,,,,View
13.44388,10.16264,,,,,View
13.3696800000001,10.14964,,,,,View
13.3457031250001,10.133117676,,,,,View
13.39903,10.11587,,,,,View
13.302124024,10.1569213870001,,,,,View
13.299682617,10.1708984370001,,,,,View
13.3081500000001,10.19733,,,,,View
13.29409,10.19056,,,,,View
13.32281,10.21831,,,,,View
13.287902832,10.2077026370001,,,,,View
13.28446,10.26565,,,,,View
13.3023071280001,10.090881348,,,,,View
13.3048706050001,10.1068725590001,,,,,View
13.31191,10.10663,,,,,View
13.23643,10.26732,,,,,View
13.26212,10.25245,,,,,View
13.25613,10.24321,,,,,View
13.26712,10.23416,,,,,View
13.25317,10.25589,,,,,View
13.223510742,10.1779174800001,,,,,View
13.25359,10.20171,,,,,View
13.23878,10.19459,,,,,View
13.22339,10.19997,,,,,View
13.19053,10.21183,,,,,View
13.3635253900001,10.216125489,,,,,View
13.30859,10.26388,,,,,View
13.352957,10.18244,,,,,View
13.41589,10.14232,,,,,View
13.335510254,10.259094238,,,,,View
13.27368,10.26258,,,,,View
13.27003,10.26355,,,,,View
13.28238,10.24767,,,,,View
13.26972,10.26116,,,,,View
13.2307128910001,10.149475098,,,,,View
13.28798,10.07573,,,,,View
13.19648,10.15959,,,,,View
13.22161,10.15088,,,,,View
13.20699,10.13672,,,,,View
13.24911,10.10606,,,,,View
13.2573242190001,10.147277832,,,,,View
12.04358,9.59426,,,,,View
12.02087,9.54370,,,,,View
12.01470,9.60247,,,,,View
11.60538,9.36481,,,,,View
11.6242,9.3841,,,,,View
11.6611,9.4002,,,,,View
11.67407,9.46520,,,,,View
11.58270,9.41369,,,,,View
12.01727,9.48682,,,,,View
11.86162,9.50058,,,,,View
12.01794,9.52041,,,,,View
11.98646,9.50216,,,,,View
11.83947,9.46630,,,,,View
11.98327,9.47552,,,,,View
11.93029,9.45611,,,,,View
11.91679,9.45940,,,,,View
12.03019,9.45931,,,,,View
12.03570,9.45812,,,,,View
12.02451,9.46333,,,,,View
12.02310,9.46059,,,,,View
12.02587,9.46728,,,,,View
12.02007,9.46608,,,,,View
12.02972,9.5235,,,,,View
12.03075,9.46576,,,,,View
12.03301,9.46721,,,,,View
11.99487,9.43450,,,,,View
12.03312,9.46842,,,,,View
12.03087,9.45234,,,,,View
12.03199,9.462095,,,,,View
12.03590,9.46276,,,,,View
12.1181,9.2650,,,,,View
12.0366,9.45937,,,,,View
11.78449,9.44226,,,,,View
11.75559,9.44907,,,,,View
11.72416,9.45855,,,,,View
12.17144,9.85119,,,,,View
12.13254,9.88212,,,,,View
12.14923,9.83567,,,,,View
12.05576,10.00825,,,,,View
12.09902,10.05633,,,,,View
12.04844,9.96837,,,,,View
12.18823,9.95214,,,,,View
12.07386,9.97811,,,,,View
12.06762,9.91673,,,,,View
12.02896,9.69524,,,,,View
12.05147,9.63396,,,,,View
12.03103,9.69974,,,,,View
11.9773,9.64921,,,,,View
11.99083,9.64471,,,,,View
12.07929,9.66765,,,,,View
12.16414,10.25311,,,,,View
12.05018,10.04332,,,,,View
12.04844,10.04218,,,,,View
12.10778,10.11167,,,,,View
12.1188,10.16482,,,,,View
12.08992,9.87816,,,,,View
12.04134,9.86007,,,,,View
12.05546,9.80353,,,,,View
12.08067,9.86079,,,,,View
12.14099,9.85119,,,,,View
12.10303,9.81444,,,,,View
12.08061,9.84375,,,,,View
12.03178,9.09765,,,,,View
12.02056,10.02309,,,,,View
11.99027,9.95723,,,,,View
12.01534,10.05165,,,,,View
12.00381,9.683072,,,,,View
11.98833,9.68699,,,,,View
11.99668,9.68736,,,,,View
12.01559,9.67259,,,,,View
12.13656,9.69748,,,,,View
12.1231,9.73501,,,,,View
12.17542,9.70723,,,,,View
12.08343,9.68343,,,,,View
12.01338,9.89095,,,,,View
12.02228,9.90176,,,,,View
12.02309,9.88463,,,,,View
12.00774,9.89602,,,,,View
12.04489,9.94212,,,,,View
12.05614,9.79123,,,,,View
12.10247803,9.803100586,,,,,View
12.07246,9.77796,,,,,View
11.97143,9.74965,,,,,View
12.35825,9.85263,,,,,View
12.33226,9.80547,,,,,View
12.28778,9.84589,,,,,View
12.49702,9.77582,,,,,View
12.38247,9.79613,,,,,View
12.40148,9.77954,,,,,View
12.42961,9.77118,,,,,View
12.41233,9.80714,,,,,View
12.51683,9.93694,,,,,View
12.51366,9.82471,,,,,View
12.7343174,10.0772384,,,,,View
12.74423,9.68891,,,,,View
12.74105,9.70609,,,,,View
12.72586,9.76502,,,,,View
12.71358,9.74469,,,,,View
12.64991,10.00414,,,,,View
12.5582051,10.0147513,,,,,View
12.61684,9.92796,,,,,View
12.56462,9.78289,,,,,View
12.62038,9.82088,,,,,View
12.62885,9.83366,,,,,View
12.61101,9.84468,,,,,View
12.61609,9.81174,,,,,View
12.60475,9.78969,,,,,View
12.62062,9.81815,,,,,View
12.58358,9.76905,,,,,View
12.61219,9.74232,,,,,View
12.65272,9.78256,,,,,View
12.50196,9.66532,,,,,View
12.65275,9.74762,,,,,View
12.72065,9.80854,,,,,View
12.55769,9.65749,,,,,View
12.55726,9.65331,,,,,View
12.37306,9.72437,,,,,View
12.44236,9.69674,,,,,View
12.44615,9.63891,,,,,View
12.31155,9.69838,,,,,View
12.25946,9.70534,,,,,View
12.21535,9.82316,,,,,View
12.23685,9.76969,,,,,View
13.0548489,9.9030251,,,,,View
12.94498,9.86048,,,,,View
11.71197,8.32889,,,,,View
11.80003,8.03301,,,,,View
11.74332,8.03305,,,,,View
11.83206,8.000781,,,,,View
11.879124,7.914618,,,,,View
12.20409,7.981031,,,,,View
12.04752,8.07491,,,,,View
12.00768,8.09242,,,,,View
11.95444,8.14658,,,,,View
12.01709,8.12463,,,,,View
11.92950,8.15863,,,,,View
11.991906,8.15376,,,,,View
